"","control1","control2","control3","benz1","benz2","benz3","chlorhex1","chlorhex2","chlorhex3","perox1","perox2","perox3","tric1","tric2","tric3"
"1759364_s_at",5.82071916775276,5.86121597592935,5.79689977907201,5.69600379909949,5.73123123832709,5.67461584269132,5.78725853747892,5.54149214915975,5.51204629107763,5.80721966331761,5.64830308976689,5.67461584269132,5.87558278684466,5.84809454085201,5.66544577933287
"1759365_s_at",6.23568334066281,6.3400196608346,6.31884958352618,6.09613157324689,6.18292656656758,6.1160743962689,6.14746406323491,6.25811426298405,5.93259705581199,6.31142039301816,6.1192762739662,6.15103719773221,6.1735212666973,6.11026423673714,6.15103719773221
"1759366_at",9.71772058199577,9.57099534197889,10.0494853435979,9.65742228377065,9.46058973069619,9.50696358656736,9.83647070968463,9.95459222123503,9.58835279669323,9.72971151430595,9.84982361807022,9.96180794432521,9.36700505151683,9.7191356795688,9.76390800875796
"1759367_at",6.03158542082629,6.2332612955104,6.17579400892041,5.91274397049068,6.04500568266209,6.01721849047667,5.98977784449062,5.8956093279042,6.0504138084034,6.05801063702554,5.92466200067516,6.04373234715261,6.13003887976404,6.19389198957915,6.00032706427564
"1759368_s_at",12.4989308572193,12.293132255439,12.4757914849784,12.4451669069883,12.3570946342849,12.5253565681452,12.5474409683361,12.5149811318751,12.4307033477677,12.5380528000449,12.5587795396633,12.4801650422448,12.171489457416,12.6114254571853,11.7964127888157
"1759369_at",6.41359084220065,6.51711399095958,6.45467174089005,6.20598433451373,6.37438247221783,6.36870159646156,6.32309231476697,6.31470017925157,6.15309178157834,6.44149764192461,6.39074231306212,6.29361583119323,6.35377093196066,6.32234587937576,6.32865202084432
"1759370_s_at",8.26849909460264,8.53627752751733,8.29952586108144,8.10146181100139,8.26167726276294,8.16060159036089,8.07830311732933,7.88494584705113,7.82670364165089,8.16971552001004,8.01546251805511,7.92370791545809,8.24441844116019,7.90505743425743,7.84306746341998
"1759371_s_at",6.48028626601617,6.35567420038441,6.44574489631098,6.72102205577859,6.09501801487563,6.34557921284188,6.57993262696391,6.81800299219725,6.53729402653954,6.46474266560056,6.09648152289402,6.58090253583884,6.56616302716564,6.1056215051495,6.57212188022394
"1759372_at",7.04035448301705,6.42924335547687,6.38751278955862,7.02968432078218,6.86102912114344,6.88298950495958,7.13317272860866,7.1869906840882,7.02015138585384,6.63106371204251,6.67530853292431,6.86579314089852,6.21419565048892,6.7037771600786,7.5891124017417
"1759373_s_at",7.42539539862233,7.57019567856441,7.17392351128463,7.47080886019649,7.45451611682055,7.4282151702901,7.36246616722914,7.50718770415232,7.14398292293736,7.2488963702898,7.09880394499578,7.29953364468091,7.94854541836839,7.42532679511899,7.06686611732604
"1759374_s_at",13.197502875862,13.2572451116065,13.8277350061333,13.3074187432258,13.0782714702893,13.4646813032262,13.2260752866181,13.4216515308643,13.2869276505799,13.5171376340381,13.9265653559533,13.8896170025143,13.9405090778174,13.9738468842252,13.8832636300297
"1759375_s_at",5.75489764561995,5.78561706186093,5.70727148073274,5.73218991529363,5.64442850829552,5.67561823382885,5.7296646478633,5.59399273627027,5.67561477810615,5.62350797777096,5.70753926321101,5.75714344406538,5.70695934241152,5.79786700930358,5.68474554602605
"1759376_s_at",13.0069797404181,13.0621220229968,13.0453051901929,13.1869462975624,13.2806209515838,13.2222515424999,13.240403316387,13.1585400265033,13.1869462975624,12.7936450589445,12.7121291992526,12.8760555721439,12.4829524768386,12.9801931633265,12.8910206439585
"1759377_s_at",5.85206869586987,5.93307089391045,5.91338993808677,5.69230027661335,5.75553825022275,5.95188028562015,5.86439377111913,5.72714180223584,6.04819215423972,5.90254870916767,5.81971914347123,5.85637216751659,5.85637216751659,5.74998477305889,5.90755131320326
"1759378_s_at",5.75445430307007,5.79576683209438,5.837400675015,5.79138766484559,5.75707804717676,5.88744912450725,5.80739507131385,5.74511773450584,5.94882002341329,5.80739507131385,5.83102697753069,5.78801688844993,5.65380937134326,5.79161578548213,5.86392203788436
"1759379_s_at",12.0415905356307,11.9764368452372,12.0445291900212,12.1108876351102,12.1171719121178,12.1420450284105,12.1000555992826,11.9759815654534,11.8881465148208,12.0466904995353,12.1912250679985,12.1992822053891,12.0817552933601,12.0921924790642,12.0881847377337
"1759380_s_at",6.09033468467121,6.07916080006333,6.07916080006333,5.97796713552942,6.07916080006333,5.9789281132136,5.89556279284278,6.15647140496033,6.17582512915876,6.09393790586235,5.89034155519885,6.04332479545839,6.07784176155161,5.92885197884698,6.14385427454331
"1759381_s_at",7.33147690992558,7.07815999098927,6.98557670308789,7.35174826662156,7.25902603167433,7.17341260783081,7.43931229758297,7.5884053427586,7.05901643819912,6.78903867972406,7.20020215431678,7.23438316508832,7.07518834890679,7.41352206309947,6.95756547127935
"1759382_s_at",12.7522176865787,12.543846249381,12.7601511231395,12.6704581644236,12.6265131251904,12.740489581811,12.7566996103178,12.3207297389032,12.4975321999397,12.6744287560697,12.7918705704064,12.5620969476055,12.4754887068993,12.8744210641069,12.5456727865256
"1759383_s_at",10.6410891106911,10.2193042778398,10.3577029101934,10.9511375783822,11.0396583411859,10.8480527360692,10.7975486284788,10.946247080652,10.7216315621071,10.2378212046336,10.3196835976229,10.5067424202452,8.92266568047196,10.3664157447233,10.3094860414456
"1759384_s_at",11.3387207445068,11.2829551783958,11.2898225884386,11.4424402057668,11.4800663177376,11.4780624961494,11.4129687202358,11.6374683756894,11.3526995029496,11.2332088775791,11.0819168040341,11.0359867447082,9.97057800368466,11.3336562630668,10.7593690954597
"1759385_s_at",5.92497120134729,5.9648855531016,5.83627793246205,5.79012546128837,5.97224530090108,5.84712589016382,5.79324520104221,5.91517652796673,5.81400592019078,5.84840906832767,5.81805162493156,5.81411964430228,5.97565752696737,5.96568689421089,5.83980080858128
"1759386_x_at",11.2503234415116,10.7438181317061,11.470326747399,10.0809468653177,10.6876019445586,10.8158134958342,10.5561172190427,8.26298491113568,10.8035200139533,10.7645218033294,10.5830337344979,9.63446760066462,10.100538883766,10.4014139187985,9.15083700088563
"1759387_s_at",10.8965693841406,10.6546765285281,10.3194392230283,11.2900737335462,11.3147809873864,11.1086330057863,11.0466538493537,11.115905629194,10.8816254273361,10.4175833010923,10.5185329664792,10.8190662441925,10.6944383381343,10.6015510200364,11.7050893921031
"1759388_at",7.34506760984015,7.43512334853266,7.39331348692953,7.480614629726,6.772273247607,7.25377190144491,7.5842624681901,7.58427871883,7.51910157672866,7.25840091247764,7.12609887299197,7.68360665955203,7.79987365942582,6.95439221552216,7.56392406852561
"1759389_s_at",10.8817010854319,10.7752762334512,10.8404135416132,10.8761072212801,10.7757216703967,10.797718475295,10.8281223142033,10.9559631556759,10.777983856079,10.8796615413202,10.8397672493843,10.866300832881,10.2349290249772,10.6101025661222,10.900666061849
"1759390_s_at",6.86349819807085,6.94067998908232,6.86409807549985,7.18943981926681,6.7097139026799,6.71445485809227,7.03824059673275,7.28931875054292,7.08600768666231,6.92633026065694,6.71721118318653,7.23591778684366,7.49149877670363,6.70055070660047,7.33407507526373
"1759391_s_at",6.64291552902522,6.76900274682925,6.43710329133006,6.80082171734717,6.31870253438416,6.40832521875377,6.56034384007271,6.60033949664764,6.54185465753394,6.49186823395045,6.46752724927667,6.87013349806607,6.53521697987777,6.4908664674912,6.72088576159365
"1759392_at",6.28935440660289,6.90401880251735,6.516085942551,6.13694346068702,6.47134917728671,6.52013211209255,6.29688090959768,6.40958160524909,6.45486988769612,6.46114917577971,6.45964853034657,6.3598453572939,6.85673411728111,6.47477177955731,6.40376978937954
"1759393_s_at",10.9700648915647,10.6609552585532,10.5710072540527,11.7097712375989,11.8864420688058,11.4941788620423,10.8450431507685,10.7487597714857,10.5134761701,10.8275408287788,10.6520147011256,10.5076724787591,10.5500992270113,10.9308843207175,11.5195496251502
"1759394_s_at",6.19738615580461,6.192474713707,6.48761779563574,6.20672268161735,6.21682071055035,6.43879778151107,6.18923795382263,6.23114441981155,6.70173348154625,6.42466005403628,6.41815540951882,6.36753279917778,6.46935211166561,6.17938860705815,6.56474618326633
"1759395_s_at",13.0322986503,12.9525009393115,12.6928065316497,13.1164298736036,13.5275409909568,12.9681442786674,13.1653056151531,13.0834664273437,12.9738818736571,12.9238115101746,12.5860568225643,12.4836534648765,11.1337815895501,12.2648517414395,12.658561944763
"1759396_at",10.6381305492361,10.4363237195325,10.9445888609242,11.1729871930577,11.0781321833369,11.0401361877213,10.8784115294654,10.9268186611822,10.5129562480765,10.9411466476069,11.5920419091701,11.6571755496251,10.6937552678759,11.0763545916785,11.3789349658998
"1759397_at",7.82597564772924,7.1083578865738,7.59166392664324,7.98830698536792,7.943482536233,7.97145284491199,7.86104830559577,7.89688705104324,7.4454889505388,7.51997177217275,8.09251381987292,8.01165807539781,7.51785636457742,8.13759074184988,8.44469926452618
"1759398_s_at",5.92245419784235,6.31115160981891,6.18514015025622,5.9585205362953,6.03612755347147,6.06409161365145,6.10993237717369,5.99040930404345,6.02236881284442,6.14997300310115,6.08728742954938,6.08728742954938,6.33373095856047,6.22651733270694,5.96843095465169
"1759399_s_at",10.2619300574375,9.96685357063156,9.932935921162,10.3778216705806,10.4294512889955,10.0885024639858,10.1570577353317,10.1324718158145,9.95591681997874,9.84102068727826,9.98459627465169,10.0374956111077,10.3131677083044,10.2629045233124,10.4436024792957
"1759400_s_at",7.07889324952238,7.09305308051605,6.99331352049494,7.45974045508768,6.93060928107978,7.06460446088631,7.1142388138983,7.41272874135865,7.25363862693559,7.04682042245864,6.830699839224,7.08800141580623,6.66723302345344,7.15770090173133,7.02576800978891
"1759401_at",7.5536597777263,7.87468418578778,7.53616728005699,7.6829353649359,7.45221098636802,7.29744282836679,7.64395637781684,7.5536597777263,7.53953234706984,7.5536597777263,7.35395684505341,7.509171364997,8.44727170342122,7.54359026169769,7.5536597777263
"1759402_s_at",6.16709852730058,6.52369300858235,6.27528239499803,6.09304351720044,6.17420839643976,6.21255880783494,6.139419723907,5.95631692046463,6.23225657216881,6.2763697096718,6.19753411714386,6.0978775830035,6.51139753850245,6.19753411714386,6.01734747593161
"1759403_s_at",10.3732616386401,10.4107184794428,10.5883459037742,10.5171439554323,10.5059804968251,10.5056686288389,10.4760507652729,10.8462352897412,10.4942560965003,10.3308950028984,10.3201824592806,10.4760507652729,9.64287028835366,10.5749399126942,10.585842641289
"1759404_s_at",6.41471937648654,6.72515890430785,6.53235077141633,6.59852070307335,6.55231413542316,6.49366517762662,6.48192716253289,6.4841983201347,6.79975575107635,6.13212913777059,6.48511325224197,6.76026794455723,6.80692715692271,6.55037601377515,6.55037601377515
"1759405_s_at",6.45322321943223,6.70207588868437,6.76259063488047,6.39742353659844,6.36394669612839,6.43218432227799,6.35979643611605,6.20251521212968,6.26796416918978,6.59521994536093,6.45520807831214,6.21098116248405,6.85049805489898,6.36135693098889,6.21271972722544
"1759406_s_at",5.82862518034723,6.19568196007393,5.94022398232139,5.76620954949732,5.92995087343027,5.90710964662113,5.89588396618956,5.71005516284113,5.80829775746059,5.7897532520597,5.91609769352405,5.85578595918059,6.15254752039496,5.89810390930411,5.7433580777791
"1759407_s_at",7.35557895480566,7.56281500278988,7.11294092898279,7.58776265887827,7.2923905401805,7.35520388743523,7.51314083064947,7.84346813416353,7.37144188330591,7.00569923623006,7.10576847477797,7.4789488346208,7.5981902603118,7.11140899241672,7.69099682966744
"1759408_s_at",8.7961291874631,8.57544035237988,9.03120491521289,8.95067372551621,8.86701969144495,8.92056013258595,8.89977309905886,9.04869973990295,8.47300034305844,8.91087442257589,9.16988844471759,9.01887436128198,8.476229256105,9.49872554659896,8.5861756752122
"1759409_s_at",5.90371134038259,6.08888034817333,5.91460886572753,5.82142613290275,5.9110036259642,5.88108090495915,5.86118896656487,5.67718154603087,5.68249409235815,5.81395925955952,5.78167137012995,5.77717455332775,5.95116462764459,5.82890888930431,5.81454155184716
"1759410_s_at",7.40348319165147,7.31020047492667,7.43115090077806,7.62930539557565,7.2278862575315,7.5555790837357,7.51196567617254,7.90074268989497,7.94763949625304,7.47597429381592,7.50300027039911,7.77101467505991,7.57470084678006,7.31986225940117,8.07423347271328
"1759411_at",6.13074800205291,6.19780995601272,6.23996642688468,6.13573831657118,6.3286425623202,6.29297579324722,6.24904327644034,6.23904306117724,5.9594397085556,6.17585780877293,6.17585780877293,6.14970883652572,6.19710177894276,6.31122207409205,6.11374797503673
"1759412_at",12.9491538367882,12.2057400756085,12.1514619967332,11.7061046518434,11.2614351643597,10.7178546550004,13.0396894126878,12.3151686779846,12.1715507130303,12.9320880925145,12.6355973696767,12.1883137832837,10.6331470362134,10.6177525240356,9.7952967922831
"1759413_at",8.37394228040191,7.80477343791261,8.16529981003535,8.59768423257597,12.5155262623788,8.22471804837145,8.3382557525192,7.92187508926245,8.04011095529419,8.50451908706144,8.64375562695035,9.02751291966064,9.55890605805842,8.91101800271016,9.21495405269836
"1759414_s_at",6.32566364282141,6.32853546851044,6.31208695383377,6.19655254229013,6.15949963505122,6.22997656732623,6.13176299641927,6.14108570193752,6.34196047083778,6.27223298985695,6.23201084936676,6.04408640261974,6.54606597154911,6.24436361715217,6.22997656732623
"1759415_at",6.00480801426812,6.43724775300619,6.19975623598201,6.17727704546419,6.2274163008996,6.24741957629349,6.09927961231463,6.07287508113695,6.23368160386784,6.22747347875694,6.30671853044462,6.28943529735815,6.3312100872634,6.22747347875694,6.25739023949763
"1759416_s_at",5.6060790281727,5.73683465469882,5.79767676124435,5.6117601984255,5.6465544794072,5.60861751169986,5.64415730080355,5.62822602540253,5.63510851790745,5.6821541411152,5.60575389845323,5.61691750112431,5.74757551756048,5.62964076136392,5.65101279309487
"1759417_at",6.04615131641526,6.29560613330328,6.05174000484358,5.97947509622997,6.01508232301832,6.04690122257161,6.01794386814459,5.80385099120747,5.74536448770124,6.00698671857962,5.87657379669507,5.94976548955329,6.55185787132871,6.03305953462413,5.78368046497788
"1759418_at",5.79016696056025,5.92490780431895,5.87834543685267,5.65435911463127,5.75100539552709,5.71247799570934,5.724833931483,5.63390880819412,5.68668039972884,5.76541155652986,5.74263756408912,5.75100539552709,5.93908219246233,5.70603906834819,5.72008008352972
"1759419_at",7.36784268048853,7.03841045002281,7.06167234094195,7.5231593368403,6.96291845750784,6.97573178374406,7.32512355300088,7.90010325778556,7.76998147285316,7.19304190962267,6.81287583877355,7.6023588314838,7.42713371690473,6.94522299472345,7.98030598341722
"1759420_s_at",6.87899810885347,7.65173538192178,7.20424921209324,6.88152143785436,7.14404833311883,6.71083089171395,6.82706740506548,6.44233328589698,6.35393207494967,6.80474223628362,6.84989833239411,6.82544110925068,8.10264036671535,6.80574786568889,6.47185476779585
"1759421_s_at",12.7525425764098,12.8644928365521,12.9764589819133,12.8682166827995,12.9341056430075,12.8928707854923,12.8853129280123,12.9158407646148,12.8836776773456,12.9058584288553,12.9953836091943,13.0133910770614,12.6318225357403,12.8802714067635,13.135244118741
"1759422_at",11.6785459245745,11.3736170988041,10.9069230327617,11.9660546595122,12.4180622297606,11.6100327741484,11.8620542501404,11.4269224128721,11.4483017185803,10.9630051566668,11.0601517429483,11.3579108048093,11.6560484163936,10.7382445121839,11.8526675926852
"1759423_x_at",6.65314069574384,8.22204711867522,7.54370056881986,6.41206688829764,7.48872204730708,8.04061639995991,6.93995612445797,7.46507929733879,8.13169471481303,7.51675553671135,7.91461413369341,7.48731490265323,9.81337219306823,7.31243518436489,8.02048105427228
"1759424_at",6.74909834956331,7.04116494191006,6.68139466020631,7.26413387857699,6.54104135009386,6.51601562087378,6.84958505008563,7.17121578331537,7.10927122868339,6.63395644738148,6.41815540951882,7.05067847818685,7.24403062631804,6.58805310876139,7.26597842090558
"1759425_s_at",6.69223654799347,6.64638543940947,6.61439384469328,6.64394618925644,6.80778508609543,7.10624993170722,6.75515175943641,6.76169377094444,6.86761811202815,6.68655294645606,6.61641425442121,6.60533308447445,6.84544411472756,6.83153415091669,6.78240927309499
"1759426_at",5.65661407788675,5.72286811143988,5.66157531574374,5.5819633393985,5.64417907835688,5.65558950148918,5.65558950148918,5.62876898581851,5.65558950148918,5.71274346411458,5.69205924075182,5.68322818991785,5.61747991495739,5.66728920085281,5.59316680973325
"1759427_s_at",8.89608438246419,8.45833009125483,7.84858649552207,8.54760225049167,8.17194462092958,8.0883322771672,8.38153754152209,8.60573269658736,7.93281508040181,8.13435598284021,8.15196618086739,7.97913003487066,9.43196990317118,8.21372205145112,7.99824362191864
"1759428_s_at",8.59059978817031,8.45463888111006,8.97711628069756,9.13511257795577,9.8587424871305,9.42861226360288,8.90098932277813,9.22761459956824,8.69677522528993,8.45555761004441,9.15893906527854,9.05864938911762,8.40276156892188,9.43099718883247,9.28102941699344
"1759429_s_at",9.81844908620098,9.77252230637112,10.0683852920031,10.0071547028537,9.78733231416321,9.92038560286299,9.94835207245777,9.96206526653738,9.5841673548958,10.1364899470878,10.6474517488147,10.7779174425697,9.70422631740773,10.3745862161044,10.5170184698381
"1759430_s_at",10.4634533272681,10.1506063972556,10.1240405914958,10.8017194030204,10.7914379064836,10.4638620099334,10.5596830573384,10.2146382879391,10.0030252190835,10.0768913233509,10.574276769456,10.6273648431694,9.55803660732007,10.5810365844765,10.3516571929396
"1759431_s_at",9.82178034027523,9.26374190858481,9.24258731230132,9.72439684183093,9.57734895168435,9.47243111456851,9.8475478802077,9.8599996515096,9.47557523034472,9.21094007428586,9.23028837208034,9.36420898659404,8.4935987697869,8.9982318700345,9.52261155337916
"1759432_s_at",11.1882231134524,11.310401213116,11.4450815037965,11.4839440685791,11.2409387264086,11.5816642989779,11.3137967536274,11.5734163845146,11.2674061446412,11.6597858120815,11.6366689514909,11.5962952632639,10.8024450688332,11.7853284837728,10.8002768253743
"1759433_s_at",13.3593969719202,13.2478423676396,13.194142964323,13.3066658513468,13.2752259981699,13.2390891860238,13.3651308747503,13.294138438074,13.3038900544445,13.1412951360285,12.9648609776006,12.9296596474429,12.5605450713382,12.9757392806759,12.872879180722
"1759434_s_at",10.1415338028481,9.30777744060183,9.41591153348813,10.0939343359817,10.3773187294201,9.99253408597617,9.94847352862702,9.64081056971065,9.57755821912318,10.0387389766726,9.82248468309386,9.54739746691683,8.48635934150944,9.29016672422049,9.27186332902741
"1759435_at",6.90295358230689,7.40210639602377,7.14172134942885,6.85692501647346,7.27640449657118,7.12302206817158,7.04227731758716,6.9543745271898,6.79204538500176,7.08296658321665,7.14771011732614,7.07223087089867,7.94428886769579,7.12338245684664,6.61696804478588
"1759436_at",8.84773629809975,8.5797882979137,9.05917146429002,9.03873921561021,8.91317428542654,9.23701369857546,8.96339407988211,9.42395745333872,9.14033497434388,9.06539635110093,9.15912177962542,9.35018190914236,7.91265265328433,9.10548176857731,8.90962413542955
"1759437_s_at",8.49145052395531,8.16413363602539,8.43958473808371,8.42788873086785,8.32491724247906,8.43958473808371,8.53098174974393,8.72962559934527,8.47730901590603,8.65044997016252,8.53098462164338,8.3482447816905,7.73359508079171,8.55170310916411,8.3969144623597
"1759438_s_at",12.7640842016032,12.6565011946595,12.6332078220473,12.8277625329997,12.9855436215074,12.7097172277641,13.0140313100761,12.8636954252843,12.7654086457222,12.3356174738043,12.5502476783496,12.7764537259344,12.8086490386867,12.4466511970659,12.8918582976511
"1759439_at",8.69989279586025,8.63494316671422,8.91477528348004,8.52623255070373,8.29183173199429,8.64225473797757,8.26165880951846,8.56525528475801,8.68293983668187,8.74780510372049,9.11688447505611,8.92285398598586,8.74063529409437,8.63494316671422,8.29804336298544
"1759440_at",7.14650234528525,7.01594304065896,7.22905836990282,7.40795307487056,7.55910154951392,7.2772099781227,7.26999738065044,6.77587863465683,7.21083833337865,7.15715476192466,7.18388123288409,7.30230964486575,7.88963051674888,7.24576084732889,8.09536852605733
"1759441_s_at",7.27699124866088,7.19652587238205,6.91407120020346,7.37384443094267,7.06501952901421,7.19740370175479,7.26132333033591,7.44763582182102,7.48233696817772,7.25781953506536,7.01275626605807,7.36335380043331,7.15433208903566,6.95259662280536,7.42971487264657
"1759442_at",7.52971214417207,7.43279665554884,7.49504168580908,7.43314832778,7.26596559462756,7.20156803641872,7.32512355300088,7.36941383243005,7.49605793161721,7.54505291103425,7.21630276981393,7.24456803132907,7.20245208035913,7.40459776452095,7.2853797892002
"1759443_s_at",6.38056854698171,6.69141184335353,6.33028333197047,6.18620929418366,6.33393502427903,6.32230224361489,6.15904097063646,6.166866737003,6.09387830557208,6.31223174338587,6.33277276827893,6.12288003578017,6.61827519761848,6.24810477616144,6.22796715282694
"1759444_at",8.30802800349635,7.86265348949751,8.15215005507228,8.59423629709749,8.01366296902144,8.36126355835361,8.35312782074292,8.50862630277802,8.42354881082797,8.44181742355516,8.29839449769363,8.36678534323999,7.70774738117401,8.5027348103831,8.22862177044258
"1759445_s_at",9.95455717777487,9.33127790091281,9.88324219052634,10.2053778497201,10.3391434031472,10.0979856650398,10.2081325604944,10.3680092881385,9.95579572336777,9.53583708368913,9.61971585891818,9.46593340598722,8.61081529372673,10.3633771348185,9.24394413934563
"1759446_s_at",6.32760117567492,6.70699948888467,6.32986235319756,6.22082751588278,6.37997870104141,6.33472265598938,6.29746502953611,6.20886457283949,6.43815562850609,6.39647586610191,6.3306654358987,6.25263766653939,6.89844403234432,6.33472265598938,6.33472265598938
"1759447_s_at",5.70034980817222,5.90116180212607,5.7634392147703,5.79284486056385,5.7938540271869,5.80831294621198,5.82724105402036,5.87305343579863,5.86039023990098,5.7961193132056,5.85245293557366,5.7938540271869,5.69064915376341,5.80458971293381,5.84420272264631
"1759448_at",6.8626017961502,7.34892731000113,6.80211562028181,6.7780736747645,6.8626017961502,6.91955501156863,6.86217928335583,6.938843924132,6.86604790560482,6.78516900719674,6.69690308882282,6.9495457694126,7.46683059076573,6.80115020549088,6.8626017961502
"1759449_at",11.8311729772154,11.7429284470738,11.7341836890391,11.6549621280026,11.5306929281232,11.7694479369073,11.8673284836355,11.8614058864389,11.6667803815126,11.7488594743096,11.8112658325566,11.6529026881552,10.7647497122871,12.001736067118,10.5927273817526
"1759450_s_at",8.09434396231358,7.36076768753924,7.92403965274879,8.28759975437281,8.04895952501001,8.05901521383656,8.08572483782009,8.46487030305394,8.04628540186418,8.12485844726016,8.34102750441462,8.5743024909958,7.08714666184602,8.32424695206302,8.26343799822585
"1759451_s_at",6.22109930029022,6.3846667138812,6.2224354506339,5.96968162194647,6.12408026832412,6.02151379367162,6.04519896433847,5.9586071694458,5.95624004256392,6.150211116408,6.04182965109648,5.99564924911917,6.4173053023123,6.00753725161546,6.06288763019458
"1759452_at",7.79399361635244,7.34206939115959,7.5225631529012,7.85003852610089,7.48482567860492,7.62325895023513,7.62325895023513,8.15891002358509,7.92783077697459,7.60133603400496,7.60704075030098,7.57769168493663,7.28268396278479,7.62325895023513,7.63129257575952
"1759453_at",6.62882107769522,6.90370571060807,6.4989722673921,7.41492182839513,6.56539343046249,6.76646049961139,6.90370571060807,7.5786195968327,7.3988451445222,6.6036832524278,6.61999524762499,7.26308703534536,7.69237407192925,6.57426205768706,7.41606713544378
"1759454_s_at",6.84299205144758,6.69961786365173,6.64199891620251,7.05927514557655,6.94895584653394,7.12938936770374,7.03512676767654,7.19204886367462,7.134581204881,6.80325709776932,6.92014647433455,7.16391852136092,6.8769328893738,6.76702248062891,7.18659431376476
"1759455_at",6.34361651967663,6.88809296822856,6.67110869775011,6.36352402884687,6.64886269514141,6.92480625872405,6.44525553984308,6.51687202648368,7.20980558056313,6.82864430151409,6.91078805897788,6.64886269514141,6.81731902771608,6.57689279311661,6.97140009126698
"1759456_at",5.97406823825673,6.02042698841306,6.04252103880799,5.86402373122921,5.85719843779667,5.87343608508772,5.9548805481802,5.66905516592509,5.71976495539286,5.97475409872866,5.89013076074165,5.8096323816531,6.14031225980354,5.95424677776139,5.82626891558661
"1759457_at",5.69819889901806,5.79688415700726,5.55721068084776,5.71124903438433,5.7443417520886,5.56204722973508,5.71124903438433,5.89345234055426,5.65573990457955,5.61154412437217,5.71124903438433,5.91274397049068,6.25973282012094,5.64964149084134,5.8188168176061
"1759458_s_at",5.90860668871324,6.1705006006853,5.93859835751249,5.99171262051345,5.921809379949,5.92954793281465,5.93816435882375,6.02807784264407,5.82862518034723,5.91296453415039,5.88441707815001,5.8916121585456,6.45410051161768,5.93059773985889,5.82409960958476
"1759459_s_at",11.1876499779335,10.9525847745592,10.854477882275,11.2428538436914,11.3418127917512,11.2359859676705,11.2090457596832,11.1008177008376,10.9552878462645,10.8348312150695,10.8214164188472,10.6808684066451,10.4280842023904,11.1428979400967,10.9090180557806
"1759460_s_at",6.81390666609581,7.19953102978724,6.91472005009341,6.72182912517718,6.80981782146981,6.80718285939164,6.70278644602106,6.41274226046381,6.21113555856851,6.91321380227354,6.90813938160181,6.72007430390557,7.34951133054115,6.96284687524508,6.56007107389829
"1759461_s_at",5.97386960355655,6.4498441547119,6.12877972619375,5.99191927943247,6.19035602267058,6.04684712123045,6.01734511879614,5.88542173295029,5.95431731197219,5.85597454308866,5.93875494352433,5.96592745826026,6.28878074546703,6.24595555185949,5.989771408691
"1759462_s_at",7.03528127969392,7.39769070930984,7.18912760383809,6.75419741728358,7.01774509620098,6.95100745759355,6.86442628363589,6.61716774991326,6.98578761121511,7.37218657522034,6.97972939773043,6.81272138806545,7.45079195353261,7.24175396174739,6.86617832044981
"1759463_at",8.38235714182498,8.06757991291225,8.34378768970296,8.78000344766362,8.45376209732173,8.45097844605893,8.48437568975932,9.17602406631035,8.42564106134608,8.31150233665153,8.24161349569253,8.6131720011761,7.63157626375181,8.48683620738168,8.70083995442387
"1759464_x_at",7.66471209503383,8.07376854648413,7.71773310479668,7.90536087665758,7.59914338316038,7.68426556001246,7.72767675181839,7.85143752555171,7.37471285955171,9.30563796521776,9.47667815321887,9.33203724454465,7.57427443753815,8.06796458958724,8.03652495787568
"1759465_at",6.23509277546567,6.36630419981312,6.35317598223451,6.07677248033429,6.19467320556293,6.15584636739987,6.18972328220341,5.85499591446327,6.24292943083425,6.45934291900735,6.29235455985366,5.98094935748406,6.51600627790897,6.13401908635165,6.13285057112706
"1759466_at",8.48747490759343,8.21806899015673,8.17380102028778,8.78417647524414,9.37382364305557,8.43111926328564,8.80826309999072,8.9876648782587,8.46991882912773,8.77204183494659,8.74468681182501,8.9368311752252,8.1800275833925,8.34136122911133,9.2193591557829
"1759467_s_at",6.59610431503156,6.55846814810573,6.69432376685694,6.76268342404745,6.72364348411456,6.86110357065714,6.78098133857568,6.99240801413058,6.60947698402901,6.78098133857568,6.79579363839959,6.94454294331538,6.23320630980339,6.86613009779348,6.93267028941752
"1759468_at",5.734386783647,5.75539028156927,5.70057959002073,5.61404390644884,5.66574734714013,5.7624662167435,5.68120655612389,5.67215248699403,5.73234305955561,5.70982910957775,5.62520593626333,5.65411760204275,5.71800143444622,5.62597752560797,5.74719910099892
"1759469_s_at",5.93685435364213,6.23632894328498,6.05509650699161,5.9246275255812,5.9126601127916,5.88262022110641,5.9246275255812,5.69658107682608,5.83357177263719,6.01040541556444,5.8960622394805,5.83933767059386,6.08888034817333,6.02094458286725,5.85675119391059
"1759470_s_at",7.65163506142912,7.35679079668681,7.40725634747207,7.87140589840323,7.22993502139093,7.44413839259771,7.60703893294812,7.85641119837087,7.79481805725389,7.63925529705363,7.42477588583358,7.86312265354396,7.66792218506172,7.35303798101049,7.90355777018614
"1759471_s_at",6.03629440232494,6.16226651936505,6.02590530534371,5.97965454361171,5.96085166174142,6.12041858961728,5.92938903988694,5.930384739913,5.88133252437003,6.21266325537683,5.99055895856447,6.06631617268801,5.92115400365482,5.92082321173294,5.9888331711659
